ZCTA,Total,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
92203,25605,0.9654364381956649,0.7245069322397969,0.023393868385081038,0.009256004686584652,0.03593048232767038,0.001054481546572935,0.171294669009959,0.03456356180433509
92210,4677,0.9890955740859525,0.9533889245242677,0.005559119093435963,0.004276245456489203,0.01731879409878127,0.00042762454564892024,0.008124866367329484,0.010904425914047467
92211,24294,0.9797069235202107,0.8777475919980242,0.018111467852144562,0.0038281057051123735,0.032847616695480364,0.0011525479542273812,0.04601959331522187,0.020293076479789247
92220,31638,0.949396295593906,0.6393893419305898,0.0696946709652949,0.03830836336051584,0.05076174220873633,0.0015171629053669638,0.14972501422340223,0.050603704406093936
92222,45,0.9777777777777777,0.5555555555555556,0.0,0.0,0.0,0.0,0.4222222222222222,0.022222222222222223
92223,43605,0.9510606581814012,0.6622405687421167,0.053755303290907004,0.015067079463364294,0.06758399266139205,0.0020410503382639607,0.15037266368535718,0.04893934181859878
92225,24310,0.9678733031674208,0.6043192102015631,0.13681612505141916,0.011312217194570135,0.013451254627725217,0.0015220074043603455,0.20045248868778281,0.03212669683257918
92227,26234,0.9600518411222079,0.547038194709156,0.01978348707783792,0.00964397346954334,0.014065716246092857,0.001715331249523519,0.36780513837005413,0.03994815887779218
92230,2550,0.9407843137254902,0.6909803921568628,0.05372549019607843,0.03529411764705882,0.014901960784313726,0.005490196078431373,0.1403921568627451,0.05921568627450981
92231,39073,0.9574130473728661,0.6005681672766361,0.0035062575179791674,0.005297775957822538,0.013001305249149029,0.000563048652522202,0.3344764927187572,0.04258695262713383
92233,8099,0.9698728238054081,0.42326213112729966,0.20101247067539202,0.010371650821089023,0.012717619459192493,0.0030868008396098285,0.31942215088282505,0.030127176194591924
92234,51151,0.9579089362866806,0.6351781978846943,0.02627514613595042,0.010556978358194366,0.05006744736173291,0.0010752477957420188,0.23475591875036655,0.04209106371331939
92236,41083,0.9737847771584354,0.48078280554000435,0.00771608694593871,0.007448336294817808,0.006499038531752793,0.0008275929216464231,0.47051091692427527,0.026215222841564637
92239,223,0.9506726457399103,0.7847533632286996,0.004484304932735426,0.02242152466367713,0.013452914798206279,0.0,0.12556053811659193,0.04932735426008968
92240,34722,0.953660503427222,0.5931109959103739,0.06796843499798398,0.012988883128852024,0.022291342664593053,0.0027360175105120674,0.254564829214907,0.04633949657277807
92241,8803,0.9750085198227877,0.7419061683516983,0.012950130637282745,0.011359763716914687,0.008974213336362604,0.0011359763716914687,0.1986822674088379,0.024991480177212314
92242,1539,0.9499675113710201,0.8609486679662118,0.011695906432748537,0.03378817413905133,0.001299545159194282,0.000649772579597141,0.04158544509421702,0.050032488628979854
92243,48030,0.9498646679158859,0.6109514886529253,0.025088486362689986,0.012513012700395586,0.022444305642306893,0.0008328128253175099,0.27803456173225066,0.050135332084114095
92249,7334,0.9404145077720207,0.5627215707662939,0.006681210799018271,0.00545404963185165,0.007499318243796019,0.0,0.3580583583310608,0.05958549222797927
92250,8285,0.9707905853952927,0.6543150271575136,0.0051901025950512976,0.00712130356065178,0.011225105612552806,0.0009656004828002414,0.291973445986723,0.0292094146047073
92251,21583,0.9571885280081546,0.6371681415929203,0.08803224760227957,0.009683547236250752,0.02010841866283649,0.0006486586665431127,0.20154751424732428,0.042811471991845436
92252,9647,0.9449569814450088,0.8393282885871255,0.02912822639162434,0.013164714418990359,0.0139939877682181,0.00238416087902975,0.04695760340002073,0.05504301855499119
92253,37262,0.9674467285706618,0.7886855241264559,0.01881273146905695,0.006145671193172669,0.03142611776072138,0.0011003166765068972,0.121276367344748,0.0325532714293382
92254,12768,0.9706296992481203,0.34249686716791977,0.005795739348370927,0.006343984962406015,0.0028978696741854635,0.0009398496240601503,0.6121553884711779,0.0293703007518797
92256,3588,0.9604236343366778,0.8659420289855072,0.011426978818283166,0.020345596432552956,0.00947603121516165,0.0011148272017837235,0.05211817168338907,0.039576365663322184
92257,2326,0.9638865004299226,0.6921754084264833,0.03912295786758384,0.016766981943250214,0.025795356835769563,0.0004299226139294927,0.1895958727429063,0.03611349957007739
92258,861,0.9709639953542393,0.462253193960511,0.07200929152148665,0.019744483159117306,0.008130081300813009,0.0011614401858304297,0.4076655052264808,0.029036004645760744
92259,390,0.9923076923076923,0.9230769230769231,0.002564102564102564,0.005128205128205128,0.017948717948717947,0.0,0.04358974358974359,0.007692307692307693
92260,31753,0.975246433407867,0.8176550247220735,0.015683557459137718,0.005542783359052688,0.029981419078512265,0.0010077787925550342,0.10537586999653575,0.024753566592133028
92262,26179,0.9651629168417434,0.7039611902670079,0.059284159058787575,0.011153978379617251,0.03984109400664655,0.0014515451315940257,0.14947094999809007,0.03483708315825662
92264,19383,0.9730175927359026,0.8276840530361657,0.023474178403755867,0.009699220966826601,0.048496104834133004,0.0017025228292833928,0.06196151266573802,0.026982407264097404
92266,234,0.9316239316239316,0.7649572649572649,0.008547008547008548,0.021367521367521368,0.004273504273504274,0.0,0.13247863247863248,0.06837606837606838
92267,126,1.0,0.9365079365079365,0.0,0.015873015873015872,0.0,0.0,0.047619047619047616,0.0
92268,574,0.9686411149825784,0.9390243902439024,0.013937282229965157,0.005226480836236934,0.005226480836236934,0.0,0.005226480836236934,0.0313588850174216
92270,17220,0.9803716608594657,0.8867015098722416,0.0148664343786295,0.00545876887340302,0.03780487804878049,0.0008130081300813008,0.03472706155632985,0.019628339140534263
92273,1823,0.9078442128359846,0.40756993965990124,0.013165112452002194,0.0038398244651673065,0.015359297860669226,0.0010970927043335162,0.46681294569391113,0.09215578716401536
92274,19801,0.9721226200696934,0.4114438664713903,0.006009797484975507,0.01712034745719913,0.00767637998080905,0.00045452249886369375,0.5294177061764558,0.02787737993030655
92275,1506,0.9687915006640107,0.6892430278884463,0.02656042496679947,0.0099601593625498,0.021248339973439574,0.0,0.22177954847277556,0.031208499335989376
92276,7585,0.972313777191826,0.7435728411338167,0.013711272247857613,0.009624258404746209,0.016611733684904418,0.0013183915622940012,0.187475280158207,0.027686222808174028
92277,23911,0.9268537493203964,0.7177031491782025,0.07849943540629836,0.012630170214545607,0.037054075530090755,0.01417757517460583,0.06678934381665343,0.07314625067960354
92278,3846,0.9654186167446698,0.7735309412376495,0.06682267290691628,0.017420696827873113,0.036401456058242326,0.0046801872074883,0.06656266250650027,0.034581383255330216
92280,14,0.9285714285714286,0.5714285714285714,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142
92281,2432,0.9679276315789473,0.4753289473684211,0.008634868421052632,0.021792763157894735,0.005345394736842105,0.0,0.45682565789473684,0.032072368421052634
92282,1239,0.9636803874092009,0.7441485068603713,0.041969330104923326,0.02744148506860371,0.025020177562550445,0.0,0.12510088781275222,0.03631961259079903
92283,3158,0.9385687143761875,0.37587080430652314,0.017099430018999367,0.44553514882837236,0.007916402786573781,0.0,0.09214692843571881,0.06143128562381254
92284,25095,0.9609483960948396,0.8408049412233513,0.028491731420601712,0.011356843992827256,0.020282924885435347,0.0021518230723251643,0.05786013150029887,0.03905160390516039
92285,2632,0.9696048632218845,0.8795592705167173,0.00911854103343465,0.020516717325227963,0.009498480243161094,0.00037993920972644377,0.05053191489361702,0.030395136778115502
92301,32725,0.9445378151260504,0.44577540106951874,0.2003361344537815,0.012925897631779985,0.01915966386554622,0.006019862490450726,0.26032085561497326,0.05546218487394958
92304,17,0.5882352941176471,0.29411764705882354,0.0,0.0,0.0,0.0,0.29411764705882354,0.4117647058823529
92305,535,0.9663551401869159,0.8598130841121495,0.001869158878504673,0.007476635514018692,0.009345794392523364,0.001869158878504673,0.08598130841121496,0.03364485981308411
92307,37630,0.9477810257773054,0.7064576136061653,0.08812117990964656,0.011055009301089555,0.024953494552218975,0.004172203029497741,0.11302152537868722,0.052218974222694656
92308,39837,0.950297462158295,0.6982955543841153,0.08263674473479429,0.01157215653789191,0.030097647915254662,0.0037402414840474935,0.12395511710219143,0.04970253784170495
92309,763,0.9698558322411533,0.41939711664482304,0.001310615989515072,0.010484927916120577,0.01310615989515072,0.01834862385321101,0.5072083879423329,0.03014416775884666
92310,8845,0.9166760881854155,0.6196721311475409,0.12278123233465235,0.011644997173544376,0.04544940644431882,0.013566986998304126,0.10356133408705483,0.08332391181458451
92311,31894,0.9279174766413746,0.564651658619176,0.11726343512886436,0.02222988649902803,0.028061704395811123,0.010785727723082712,0.1849250642754123,0.07208252335862544
92313,12025,0.9478586278586278,0.6573804573804574,0.05563409563409563,0.00997920997920998,0.06436590436590436,0.002661122661122661,0.15783783783783784,0.05214137214137214
92314,10162,0.9587679590631766,0.8291674867152136,0.007085219444991143,0.014465656366856918,0.008364495178114544,0.0025585514662468016,0.0971265498917536,0.04123204093682346
92315,5094,0.9672163329407145,0.8390263054574009,0.0043188064389477815,0.009422850412249705,0.015312131919905771,0.0019630938358853552,0.09717314487632508,0.03278366705928543
92316,30830,0.9591307168342523,0.5298734998378203,0.043010055141096334,0.011839117742458645,0.01634771326629906,0.0019461563412260785,0.35611417450535193,0.04086928316574765
92320,7788,0.9700821777092964,0.8614535182331793,0.011299435028248588,0.012711864406779662,0.011556240369799691,0.0011556240369799693,0.07190549563430919,0.029917822290703645
92321,1522,0.954664914586071,0.8547963206307491,0.0019710906701708277,0.0032851511169513796,0.008541392904073587,0.005256241787122208,0.08081471747700394,0.04533508541392904
92322,1257,0.933969769291965,0.8743038981702467,0.0031821797931583136,0.00954653937947494,0.010342084327764518,0.0015910898965791568,0.035003977724741446,0.066030230708035
92324,56505,0.9494558003716486,0.44481019378816034,0.09177948854083709,0.013096186178214318,0.048650561897177244,0.003132466153437749,0.3479869038138218,0.05054419962835147
92325,9391,0.9469705036737301,0.8622084974976041,0.010967948035352998,0.012778191885848153,0.00873176445532957,0.0019167287828772228,0.050367373016718134,0.05302949632626983
92327,632,0.9636075949367089,0.7515822784810127,0.012658227848101266,0.08702531645569621,0.004746835443037975,0.006329113924050633,0.10126582278481013,0.03639240506329114
92328,445,0.9865168539325843,0.903370786516854,0.015730337078651686,0.035955056179775284,0.0044943820224719105,0.008988764044943821,0.017977528089887642,0.01348314606741573
92332,65,0.9692307692307692,0.6461538461538462,0.03076923076923077,0.12307692307692308,0.0,0.0,0.16923076923076924,0.03076923076923077
92333,472,0.9809322033898306,0.9576271186440678,0.0,0.0,0.01059322033898305,0.006355932203389831,0.006355932203389831,0.019067796610169493
92335,95397,0.9549566548214304,0.4859901254756439,0.04787362286025766,0.011960543832615281,0.01613258278562219,0.003511640827279684,0.3894881390400117,0.045043345178569553
92336,88419,0.9482916567706036,0.46339587645189384,0.1323471199629039,0.008923421436569063,0.1061762743301779,0.002386364921566632,0.2350625996674923,0.051708343229396395
92337,37849,0.953499431953288,0.4801183650823007,0.10613226241116014,0.00824328251737166,0.06623688868926524,0.0017437713017516975,0.2910248619514386,0.04650056804671193
92338,12,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
92339,885,0.9322033898305084,0.8745762711864407,0.005649717514124294,0.00903954802259887,0.013559322033898305,0.0,0.02937853107344633,0.06779661016949153
92341,410,0.9707317073170731,0.9341463414634147,0.0,0.004878048780487805,0.00975609756097561,0.0,0.02195121951219512,0.02926829268292683
92342,6379,0.9603386110675655,0.7960495375450698,0.05361341903119611,0.008151747922871924,0.033390813607148455,0.002508230130114438,0.06662486283116476,0.03966138893243455
92344,20769,0.9542587510231595,0.6222254321344312,0.06813038663392557,0.010737156338774135,0.04010785305021908,0.0033222591362126247,0.20973566372959698,0.04574124897684048
92345,78715,0.9517753922378199,0.6268309724957124,0.051883376738868066,0.012780283300514514,0.016337419805627897,0.0029473416756653752,0.24099599822143175,0.048224607762180016
92346,54923,0.9459060867032026,0.5694699852520801,0.11758279773501083,0.010651275421954372,0.07430402563589025,0.0033683520565154852,0.17052965060175154,0.05409391329679734
92347,1692,0.9615839243498818,0.6843971631205674,0.028959810874704492,0.014184397163120567,0.008865248226950355,0.000591016548463357,0.22458628841607564,0.0384160756501182
92352,8004,0.9637681159420289,0.8739380309845077,0.008120939530234883,0.006121939030484758,0.012743628185907047,0.001999000499750125,0.060844577711144425,0.036231884057971016
92354,21559,0.9474929263880514,0.4626837979498121,0.08451226865810102,0.0038499002736676097,0.3015445985435317,0.006957651096989656,0.08794470986594925,0.052507073611948604
92356,6455,0.955693261037955,0.7724244771494965,0.0308288148721921,0.01874515879163439,0.016886134779240898,0.0009295120061967467,0.11587916343919442,0.04430673896204493
92358,707,0.9519094766619519,0.8628005657708628,0.008486562942008486,0.009900990099009901,0.03253182461103253,0.0,0.03818953323903819,0.04809052333804809
92359,8103,0.9514994446501296,0.7076391459953104,0.04714303344440331,0.014315685548562261,0.037640380106133534,0.0032086881401949896,0.1415525114155251,0.04850055534987042
92363,5321,0.9353504980266867,0.7284345047923323,0.018793459875963165,0.11313662845329825,0.007141514752866003,0.001691411388836685,0.06615297876339034,0.06464950197331329
92364,90,0.9555555555555556,0.7555555555555555,0.022222222222222223,0.03333333333333333,0.011111111111111112,0.0,0.13333333333333333,0.044444444444444446
92365,2637,0.9548729616989002,0.7800530906332954,0.02957906712172924,0.01061812665908229,0.013651877133105802,0.00720515737580584,0.11376564277588168,0.04512703830109974
92368,1113,0.9469901168014375,0.6540880503144654,0.0215633423180593,0.031446540880503145,0.013477088948787063,0.0,0.22641509433962265,0.053009883198562445
92371,16763,0.9554375708405417,0.74652508500865,0.018612420211179384,0.009604486070512439,0.033884149615224006,0.00256517329833562,0.14424625663664023,0.04456242915945833
92372,6220,0.9543408360128617,0.8268488745980708,0.008681672025723473,0.00819935691318328,0.027813504823151126,0.0003215434083601286,0.082475884244373,0.04565916398713826
92373,33423,0.9533255542590432,0.7448164437662688,0.042814828112377704,0.007180683960147204,0.08829249319330999,0.002214044221045388,0.06800706100589414,0.046674445740956826
92374,40267,0.9478977823031266,0.6334219087590335,0.0628306057069064,0.010206869148434201,0.07437852335659473,0.004395658976332977,0.16266421635582487,0.05210221769687337
92376,81516,0.9536778055841798,0.43338731046665685,0.1546812895627852,0.01093036949801266,0.019640316011580547,0.0037047941508415528,0.33133372589430293,0.04632219441582021
92377,19989,0.9499224573515433,0.4522987643203762,0.2118665265896243,0.009805392966131372,0.03261793986692681,0.0052028615738656265,0.23813097203461905,0.05007754264845665
92378,183,0.9672131147540983,0.7868852459016393,0.01092896174863388,0.02185792349726776,0.02185792349726776,0.00546448087431694,0.12021857923497267,0.03278688524590164
92382,5268,0.9424829157175398,0.8857251328777525,0.005504935459377373,0.009491268033409264,0.011009870918754746,0.0015186028853454822,0.029233105542900532,0.057517084282460135
92384,36,0.9722222222222222,0.8888888888888888,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776
92385,313,0.9744408945686901,0.8753993610223643,0.02875399361022364,0.003194888178913738,0.01597444089456869,0.012779552715654952,0.038338658146964855,0.025559105431309903
92386,2270,0.9422907488986784,0.8519823788546256,0.004845814977973568,0.02555066079295154,0.007929515418502203,0.0022026431718061676,0.04977973568281938,0.057709251101321586
92389,156,0.8782051282051282,0.8012820512820513,0.00641025641025641,0.05128205128205128,0.01282051282051282,0.0,0.00641025641025641,0.12179487179487179
92391,2534,0.9522494080505131,0.8342541436464088,0.006708760852407261,0.014601420678768745,0.011444356748224152,0.0015785319652722968,0.08366219415943173,0.04775059194948698
92392,54858,0.9405009296729738,0.5237522330380254,0.14149258084509095,0.010937329104232747,0.04203580152393452,0.0044296182872142625,0.21785336687447593,0.05949907032702614
92394,33237,0.9357643589975028,0.44239853175677707,0.21539248427956795,0.01979721394831062,0.04248277522038692,0.004783825254986912,0.2109095285374733,0.06423564100249722
92395,42400,0.9359198113207547,0.5491745283018868,0.12547169811320755,0.012877358490566038,0.03443396226415094,0.0032547169811320753,0.21070754716981133,0.06408018867924528
92397,4894,0.9624029423784226,0.9053943604413568,0.00858193706579485,0.006334286881896199,0.012464241928892521,0.0014303228442991418,0.02819779321618308,0.03759705762157744
92398,1379,0.9521392313270486,0.7534445250181291,0.02755620014503263,0.02102973168963017,0.021754894851341553,0.0014503263234227702,0.12690355329949238,0.047860768672951415
92399,52606,0.9590541002927423,0.7966201573964947,0.017336425502794357,0.009694711629852108,0.027563395810363836,0.0014256928867429572,0.10641371706649431,0.040945899707257725
92401,1932,0.9477225672877847,0.3555900621118012,0.22308488612836438,0.020186335403726708,0.024327122153209108,0.0010351966873706005,0.32349896480331264,0.05227743271221532
92404,58271,0.9455132055396338,0.4707315817473529,0.15661306653395343,0.013883406840452368,0.026239467316503923,0.0038269465085548557,0.2742187365928163,0.05448679446036622
92405,28873,0.9467668756277491,0.4595642988258927,0.13206109514078898,0.016763065840058187,0.01340352578533578,0.003359540054722405,0.32161534998095104,0.05323312437225089
92407,56689,0.9455802713048387,0.4922648132794722,0.13180687611353173,0.011272028083049621,0.041630651449134755,0.0025578154492053133,0.26604808693044507,0.05441972869516132
92408,15271,0.950297950363434,0.37319101565057955,0.13096719271822407,0.016436382686137122,0.15087420601139415,0.004583851745137843,0.27424530155196125,0.04970204963656604
92410,49410,0.9525804493017608,0.4306010928961749,0.12782837482291035,0.011293260473588343,0.028293867638129935,0.0038048977939688323,0.35075895567698845,0.04741955069823922
92411,26214,0.959792477302205,0.38536659800106815,0.17647058823529413,0.014610513466086824,0.022125581750209813,0.006408789196612497,0.35481040665293356,0.040207522697795074
92501,20970,0.9476394849785408,0.5533619456366238,0.09670958512160228,0.013257033857892227,0.044444444444444446,0.004721030042918455,0.23514544587505962,0.05236051502145923
92503,84519,0.9535489061631113,0.5476401755818219,0.049302523692897456,0.01235225215631988,0.06274328849134514,0.00427122895443628,0.27723943728629064,0.046451093836888745
92504,53778,0.9473390605823943,0.6262598088437651,0.06022908996243817,0.011528877979843059,0.0367994347130797,0.003533043251887389,0.20898880583138085,0.05266093941760571
92505,47672,0.9509145829837221,0.5368979694579628,0.05900738378922638,0.012460144319516697,0.07043967108575264,0.005978352072495385,0.26613106225876826,0.0490854170162779
92506,44001,0.9534556032817436,0.7362105406695303,0.05558964568987068,0.009454330583395832,0.04624894888752528,0.0024999431831094748,0.10345219426831208,0.0465443967182564
92507,58002,0.9480017930416192,0.44234681562704736,0.10439295196717355,0.009568635564290887,0.15263266783904003,0.0036722871625116376,0.2353884348815558,0.05199820695838075
92508,35000,0.9432571428571429,0.6184,0.08771428571428572,0.005914285714285714,0.11111428571428572,0.0028857142857142857,0.11722857142857143,0.056742857142857143
92509,75196,0.954784828980265,0.5230198414809298,0.03759508484493856,0.010505877972232566,0.0253736900898984,0.003071971913399649,0.3552183626788659,0.045215171019735094
92518,1162,0.96815834767642,0.7005163511187608,0.14716006884681584,0.008605851979345954,0.030120481927710843,0.0017211703958691911,0.08003442340791739,0.031841652323580036
92530,50216,0.9414130954277521,0.6144854229727577,0.03992751314322129,0.011012426318304923,0.025967819021825714,0.0032658913493707185,0.24675402262227178,0.05858690457224789
92532,18644,0.9414825144818708,0.6184295215618966,0.06420296073803905,0.006704569834799399,0.1083458485303583,0.002735464492598155,0.14106414932417935,0.05851748551812916
92536,3810,0.9593175853018373,0.8490813648293963,0.009186351706036745,0.016010498687664042,0.014435695538057743,0.002362204724409449,0.06824146981627296,0.04068241469816273
92539,4734,0.9619771863117871,0.7798901563160119,0.009928179129700043,0.05048584706379383,0.009928179129700043,0.0010561892691170257,0.1106886354034643,0.03802281368821293
92543,33555,0.9480256295634034,0.6467888541201013,0.06225599761585457,0.016212188943525555,0.01707644166294144,0.003397407241841752,0.20229473997913872,0.05197437043659663
92544,44734,0.9530111324719452,0.7447802566280681,0.039254258505834486,0.01819645012741986,0.018487056824786515,0.0021236643269101803,0.1301694460589261,0.04698886752805472
92545,39457,0.9477912664419494,0.7013711128570342,0.06229566363382923,0.013584408343259751,0.041488202346858606,0.003877638948728996,0.12517424031223864,0.05220873355805054
92548,6643,0.9539364744844196,0.6360078277886497,0.020623212404034322,0.01399969893120578,0.007827788649706457,0.003913894324853229,0.2715640523859702,0.04606352551558031
92549,3926,0.9620478858889455,0.8866530820173204,0.00815078960774325,0.007641365257259297,0.03438614365766684,0.0015282730514518594,0.02368823229750382,0.03795211411105451
92551,30815,0.9437287035534643,0.3705987343826059,0.19276326464384227,0.0074963491805938665,0.05769917248093461,0.005776407593704365,0.3093947752717832,0.05627129644653578
92553,73722,0.9449418084153984,0.3988904261957082,0.16311277501966848,0.009603646130056157,0.0485879384715553,0.006795800439488891,0.31795122215892135,0.05505819158460161
92555,39076,0.9422407615927936,0.42059064387347733,0.20232367693725048,0.008317125601392158,0.09855154058757294,0.004990275360835295,0.20746749923226532,0.05775923840720647
92557,50320,0.9396860095389508,0.47871621621621624,0.17953100158982513,0.009240858505564388,0.053000794912559615,0.004948330683624802,0.21424880763116058,0.06031399046104929
92561,1661,0.975316074653823,0.8729680915111379,0.007826610475617099,0.059602649006622516,0.009030704394942806,0.0,0.02588801926550271,0.024683925346177003
92562,62079,0.9439746129931217,0.7424894086567116,0.0433479920746146,0.006459511267900579,0.0672530163179175,0.003559980025451441,0.08086470465052595,0.056025387006878334
92563,53892,0.9321235062718028,0.6395568915608996,0.06897127588510354,0.007756253247235211,0.1295739627402954,0.004416239887181771,0.08184888295108736,0.06787649372819714
92567,9459,0.9541177714346125,0.6174014166402368,0.014060682947457447,0.015223596574690771,0.01014906438312718,0.0023258272544666456,0.2949571836346337,0.04588222856538746
92570,53697,0.9585265471069148,0.504273981786692,0.07810492206268507,0.009795705532897554,0.016555859731456134,0.0020299085609996833,0.3477661694321843,0.04147345289308527
92571,52516,0.94932972808287,0.40741869144641635,0.12716124609642776,0.007864269936781172,0.040958945845075784,0.00411303221875238,0.36181354253941655,0.05067027191713002
92582,15649,0.9412103009776983,0.5448271455045051,0.08294459709885615,0.015016933989392293,0.04965173493513963,0.0029394849511150873,0.24583040449869,0.058789699022301745
92583,30236,0.9461899722185474,0.5892644529699695,0.054438417780129644,0.032907792035983596,0.01974467522159016,0.002612779468183622,0.24722185474269084,0.05381002778145257
92584,43400,0.9413133640552995,0.6897465437788018,0.05847926267281106,0.0069124423963133645,0.07096774193548387,0.00456221198156682,0.11064516129032258,0.05868663594470046
92585,17797,0.9493734899140305,0.6231949204922178,0.048435129516210595,0.00899027926054953,0.0425914479968534,0.004214193403382593,0.22194751924481654,0.050626510085969544
92586,19815,0.9672975018925056,0.8010598031794095,0.0500630835225839,0.008730759525611911,0.03028009084027252,0.0029270754478930103,0.07423668937673479,0.03270249810749432
92587,16675,0.9597001499250375,0.8244677661169415,0.01793103448275862,0.009175412293853073,0.017331334332833584,0.0033583208395802098,0.08743628185907046,0.04029985007496252
92590,3660,0.9565573770491803,0.7355191256830601,0.015027322404371584,0.006557377049180328,0.053551912568306013,0.000546448087431694,0.1453551912568306,0.04344262295081967
92591,38272,0.9463315217391305,0.717809364548495,0.0433998745819398,0.00872700668896321,0.08826295986622074,0.0035012541806020065,0.0846310618729097,0.05366847826086957
92592,72492,0.9399657893284776,0.7190172708712685,0.03706615902444408,0.015505159189979583,0.0976107708436793,0.0036417811620592616,0.06712464823704685,0.06003421067152238
92595,29851,0.946366955880875,0.7052025057787009,0.03410271012696392,0.011523902046832601,0.04827308967873773,0.0020434826303976418,0.14522126561924223,0.053633044119124985
92596,23172,0.9355687899188676,0.6516916968755394,0.06287761090971862,0.00927843949594338,0.1046090108751942,0.0054375970999482135,0.10167443466252374,0.0644312100811324
92602,22871,0.9419352017839185,0.4256482007782782,0.01963184819203358,0.0009181933452844214,0.4667045603602816,0.0020550041537318,0.02697739495430895,0.0580647982160815
92603,20184,0.9508026159334126,0.5771898533491875,0.007382084819659136,0.0005945303210463733,0.3510206103844629,0.0007431629013079667,0.013872374157748711,0.0491973840665874
92604,26853,0.9530406286076044,0.5879045171861617,0.016199307339962016,0.001750269988455666,0.3158678732357651,0.0019737087103861768,0.02934495214687372,0.04695937139239564
92606,21495,0.9409164922074901,0.42479646429402185,0.021865550127936728,0.0020469876715515237,0.4587578506629449,0.0015352407536636428,0.031914398697371484,0.059083507792509884
92610,11248,0.9419452347083926,0.6954125177809388,0.016980796586059745,0.0034672830725462306,0.19559032716927455,0.001422475106685633,0.029071834992887624,0.0580547652916074
92612,27522,0.9457888234866653,0.5446915195116634,0.01951166339655548,0.0018893975728508103,0.34913887072160454,0.001526051885764116,0.029031320398226874,0.054211176513334784
92614,24748,0.9353079036689833,0.5324066591239696,0.019233877485049296,0.0018587360594795538,0.3534427024406013,0.0015758849199935347,0.026790043639890092,0.06469209633101665
92617,14044,0.9407576189119908,0.42502136143548847,0.017658786670464256,0.002207348333808032,0.4415408715465679,0.0009256622045001425,0.05340358872116206,0.05924238108800912
92618,16366,0.9478186484174508,0.5254185506537945,0.018819503849443968,0.0028718074055969693,0.37327386044238053,0.002444091409018697,0.02499083465721618,0.05218135158254919
92620,38486,0.9456945382736579,0.4751338148937276,0.01688925843163748,0.0015590084706126903,0.42763602348906093,0.0013511406745309984,0.02312529231408824,0.05430546172634205
92624,7248,0.9634381898454746,0.8381622516556292,0.00717439293598234,0.008002207505518763,0.0288355408388521,0.0011037527593818985,0.08016004415011038,0.036561810154525386
92625,12478,0.9778009296361596,0.916172463535823,0.00384677031575573,0.0016829620131431319,0.04776406475396698,0.0011219746754287546,0.007212694342041994,0.02219907036384036
92626,49341,0.950061814717983,0.6838126507367098,0.01953750430676314,0.005999067712450092,0.13037838714253866,0.0057963965059484,0.10453780831357289,0.04993818528201698
92627,61510,0.9559908957893025,0.6882458136888311,0.011071370508860348,0.006356689969110714,0.03683953828645749,0.003983092180133312,0.20949439115590962,0.044009104210697446
92629,25756,0.969249883522286,0.8670212765957447,0.009318217114458767,0.006522751980121136,0.03269141170989284,0.0011259512346637676,0.05257027488740488,0.030750116477713932
92630,59182,0.9554087391436585,0.6960900273731878,0.01723497009225778,0.005576019735730459,0.12228380250751918,0.002754215808860802,0.11146970362610253,0.04459126085634146
92637,16012,0.9873844616537597,0.8712215838121409,0.006807394454159381,0.0015613290032475643,0.10142393205096178,0.0006245316012990258,0.005745690731951037,0.01261553834624032
92646,55224,0.957120092713313,0.809557438794727,0.007569172823410112,0.004816746342170071,0.10765246994060554,0.003223236274083732,0.024301028538316675,0.04287990728668695
92647,57245,0.948187614638833,0.6706262555681719,0.014603895536728098,0.006777884531400122,0.12886714996942963,0.004419599965062451,0.12289282906804087,0.05181238536116691
92648,45317,0.9576097270340049,0.801752101860229,0.00739236930953064,0.004435421585718384,0.10395657258865326,0.0026259461129377495,0.03744731557693581,0.0423902729659951
92649,32463,0.9574284570125989,0.814096047808274,0.0070233804639127624,0.004220189138403721,0.0950004620645042,0.0026183655238271263,0.03447001201367711,0.04257154298740104
92651,23881,0.9714836062141451,0.909635274904736,0.007914241447175578,0.0027637033625057578,0.035383777898747956,0.0006281144005694904,0.015158494200410369,0.028516393785854865
92653,29291,0.9527158512853777,0.725547096377727,0.01379263254924721,0.003618859035198525,0.1236898706087194,0.0019459902359086408,0.08412140247857704,0.04728414871462224
92655,8337,0.9678541441765623,0.3326136499940026,0.00791651673263764,0.007796569509415857,0.47619047619047616,0.004797888928871297,0.1385390428211587,0.03214585582343769
92656,49046,0.9434816294906823,0.7218733433919178,0.02002202014435428,0.0029564082697875462,0.14684174040696488,0.0018350120295233046,0.049953105248134407,0.05651837050931778
92657,9741,0.951545015912124,0.7590596448003285,0.004619648906683092,0.001026588645929576,0.1748280464018068,0.0002053177291859152,0.011805769428190125,0.04845498408787599
92660,34797,0.9711756760640285,0.8693565537258959,0.007931718251573412,0.0023565249877863033,0.07581113314366181,0.0009770957266431015,0.014742650228467971,0.02882432393597149
