id,Geographic Area Name,Income,zcta
8600000US92583,ZCTA5 92583,44756.0,92583
8600000US92584,ZCTA5 92584,95242.0,92584
8600000US92585,ZCTA5 92585,73682.0,92585
8600000US92586,ZCTA5 92586,40757.0,92586
8600000US92587,ZCTA5 92587,83943.0,92587
8600000US92590,ZCTA5 92590,68125.0,92590
8600000US92591,ZCTA5 92591,88034.0,92591
8600000US92592,ZCTA5 92592,105279.0,92592
8600000US92595,ZCTA5 92595,78057.0,92595
8600000US92596,ZCTA5 92596,101903.0,92596
8600000US92602,ZCTA5 92602,100745.0,92602
8600000US92603,ZCTA5 92603,146505.0,92603
8600000US92604,ZCTA5 92604,106821.0,92604
8600000US92606,ZCTA5 92606,102991.0,92606
8600000US92610,ZCTA5 92610,129270.0,92610
8600000US92612,ZCTA5 92612,83942.0,92612
8600000US92614,ZCTA5 92614,104021.0,92614
8600000US92617,ZCTA5 92617,36824.0,92617
8600000US92618,ZCTA5 92618,107353.0,92618
8600000US92620,ZCTA5 92620,115826.0,92620
8600000US92624,ZCTA5 92624,98689.0,92624
8600000US92625,ZCTA5 92625,155372.0,92625
8600000US92626,ZCTA5 92626,88398.0,92626
8600000US92627,ZCTA5 92627,79790.0,92627
8600000US92629,ZCTA5 92629,99838.0,92629
8600000US92630,ZCTA5 92630,97554.0,92630
8600000US92637,ZCTA5 92637,44020.0,92637
8600000US92646,ZCTA5 92646,98882.0,92646
8600000US92647,ZCTA5 92647,87237.0,92647
8600000US92648,ZCTA5 92648,95857.0,92648
8600000US92649,ZCTA5 92649,100341.0,92649
8600000US92651,ZCTA5 92651,132222.0,92651
8600000US92653,ZCTA5 92653,101735.0,92653
8600000US92655,ZCTA5 92655,40529.0,92655
8600000US92656,ZCTA5 92656,111690.0,92656
8600000US92657,ZCTA5 92657,204291.0,92657
8600000US92660,ZCTA5 92660,123955.0,92660
8600000US92661,ZCTA5 92661,123558.0,92661
8600000US92662,ZCTA5 92662,117969.0,92662
8600000US92663,ZCTA5 92663,106526.0,92663
8600000US92672,ZCTA5 92672,87455.0,92672
8600000US92673,ZCTA5 92673,151007.0,92673
8600000US92675,ZCTA5 92675,94429.0,92675
8600000US92676,ZCTA5 92676,104779.0,92676
8600000US92677,ZCTA5 92677,108252.0,92677
8600000US92678,ZCTA5 92678,109750.0,92678
8600000US92679,ZCTA5 92679,175027.0,92679
8600000US92683,ZCTA5 92683,62617.0,92683
8600000US92688,ZCTA5 92688,116064.0,92688
8600000US92691,ZCTA5 92691,117517.0,92691
8600000US92692,ZCTA5 92692,117828.0,92692
8600000US92694,ZCTA5 92694,166015.0,92694
8600000US92701,ZCTA5 92701,52372.0,92701
8600000US92703,ZCTA5 92703,61584.0,92703
8600000US92704,ZCTA5 92704,69272.0,92704
8600000US92705,ZCTA5 92705,108786.0,92705
8600000US92706,ZCTA5 92706,70201.0,92706
8600000US92707,ZCTA5 92707,77505.0,92707
8600000US92708,ZCTA5 92708,92301.0,92708
8600000US92780,ZCTA5 92780,75378.0,92780
8600000US92782,ZCTA5 92782,118438.0,92782
8600000US92801,ZCTA5 92801,63046.0,92801
8600000US92802,ZCTA5 92802,60170.0,92802
8600000US92804,ZCTA5 92804,65786.0,92804
8600000US92805,ZCTA5 92805,66253.0,92805
8600000US92806,ZCTA5 92806,68973.0,92806
8600000US92807,ZCTA5 92807,113323.0,92807
8600000US92808,ZCTA5 92808,128378.0,92808
8600000US92821,ZCTA5 92821,91531.0,92821
8600000US92823,ZCTA5 92823,151071.0,92823
8600000US92831,ZCTA5 92831,70725.0,92831
8600000US92832,ZCTA5 92832,65455.0,92832
8600000US92833,ZCTA5 92833,82465.0,92833
8600000US92835,ZCTA5 92835,113345.0,92835
8600000US92840,ZCTA5 92840,72926.0,92840
8600000US92841,ZCTA5 92841,62339.0,92841
8600000US92843,ZCTA5 92843,63248.0,92843
8600000US92844,ZCTA5 92844,58463.0,92844
8600000US92845,ZCTA5 92845,106269.0,92845
8600000US92860,ZCTA5 92860,102345.0,92860
8600000US92861,ZCTA5 92861,169125.0,92861
8600000US92865,ZCTA5 92865,104103.0,92865
8600000US92866,ZCTA5 92866,74331.0,92866
8600000US92867,ZCTA5 92867,95591.0,92867
8600000US92868,ZCTA5 92868,64949.0,92868
8600000US92869,ZCTA5 92869,111835.0,92869
8600000US92870,ZCTA5 92870,94908.0,92870
8600000US92879,ZCTA5 92879,69801.0,92879
8600000US92880,ZCTA5 92880,107076.0,92880
8600000US92881,ZCTA5 92881,107886.0,92881
8600000US92882,ZCTA5 92882,80424.0,92882
8600000US92883,ZCTA5 92883,111149.0,92883
8600000US92886,ZCTA5 92886,125359.0,92886
8600000US92887,ZCTA5 92887,139872.0,92887
8600000US93001,ZCTA5 93001,68356.0,93001
8600000US93003,ZCTA5 93003,78899.0,93003
8600000US93004,ZCTA5 93004,90018.0,93004
8600000US93010,ZCTA5 93010,93534.0,93010
8600000US93012,ZCTA5 93012,102480.0,93012
8600000US93013,ZCTA5 93013,81216.0,93013
8600000US93015,ZCTA5 93015,76334.0,93015
8600000US93021,ZCTA5 93021,107363.0,93021
8600000US93022,ZCTA5 93022,84043.0,93022
8600000US93023,ZCTA5 93023,77530.0,93023
8600000US93030,ZCTA5 93030,73093.0,93030
8600000US93033,ZCTA5 93033,63204.0,93033
8600000US93035,ZCTA5 93035,92109.0,93035
8600000US93036,ZCTA5 93036,77158.0,93036
8600000US93040,ZCTA5 93040,48864.0,93040
8600000US93041,ZCTA5 93041,63387.0,93041
8600000US93042,ZCTA5 93042,76437.11,93042
8600000US93043,ZCTA5 93043,76437.11,93043
8600000US93060,ZCTA5 93060,62789.0,93060
8600000US93063,ZCTA5 93063,96400.0,93063
8600000US93064,ZCTA5 93064,76437.11,93064
8600000US93065,ZCTA5 93065,101102.0,93065
8600000US93066,ZCTA5 93066,106875.0,93066
8600000US93067,ZCTA5 93067,48828.0,93067
8600000US93101,ZCTA5 93101,60612.0,93101
8600000US93103,ZCTA5 93103,92101.0,93103
8600000US93105,ZCTA5 93105,94556.0,93105
8600000US93108,ZCTA5 93108,149829.0,93108
8600000US93109,ZCTA5 93109,90341.0,93109
8600000US93110,ZCTA5 93110,87111.0,93110
8600000US93111,ZCTA5 93111,109561.0,93111
8600000US93117,ZCTA5 93117,66151.0,93117
8600000US93201,ZCTA5 93201,41000.0,93201
8600000US93202,ZCTA5 93202,50590.0,93202
8600000US93203,ZCTA5 93203,38985.0,93203
8600000US93204,ZCTA5 93204,41114.0,93204
8600000US93205,ZCTA5 93205,22438.0,93205
8600000US93206,ZCTA5 93206,38542.0,93206
8600000US93207,ZCTA5 93207,20667.0,93207
8600000US93208,ZCTA5 93208,2500.0,93208
8600000US93210,ZCTA5 93210,61038.0,93210
8600000US93212,ZCTA5 93212,38521.0,93212
8600000US93215,ZCTA5 93215,43520.0,93215
8600000US93218,ZCTA5 93218,28750.0,93218
8600000US93219,ZCTA5 93219,32278.0,93219
8600000US93220,ZCTA5 93220,76437.11,93220
8600000US93221,ZCTA5 93221,49354.0,93221
8600000US93222,ZCTA5 93222,52990.0,93222
8600000US93223,ZCTA5 93223,39720.0,93223
8600000US93224,ZCTA5 93224,45000.0,93224
8600000US93225,ZCTA5 93225,45818.0,93225
8600000US93226,ZCTA5 93226,66719.0,93226
8600000US93230,ZCTA5 93230,62239.0,93230
8600000US93234,ZCTA5 93234,26054.0,93234
8600000US93235,ZCTA5 93235,38859.0,93235
8600000US93238,ZCTA5 93238,76437.11,93238
8600000US93239,ZCTA5 93239,55082.0,93239
8600000US93240,ZCTA5 93240,38951.0,93240
8600000US93241,ZCTA5 93241,41563.0,93241
8600000US93242,ZCTA5 93242,43500.0,93242
8600000US93243,ZCTA5 93243,44219.0,93243
8600000US93244,ZCTA5 93244,76437.11,93244
8600000US93245,ZCTA5 93245,62292.0,93245
8600000US93247,ZCTA5 93247,34329.0,93247
8600000US93249,ZCTA5 93249,33875.0,93249
8600000US93250,ZCTA5 93250,36299.0,93250
8600000US93251,ZCTA5 93251,48750.0,93251
8600000US93252,ZCTA5 93252,36726.0,93252
8600000US93254,ZCTA5 93254,47333.0,93254
8600000US93255,ZCTA5 93255,32569.0,93255
8600000US93256,ZCTA5 93256,33807.0,93256
8600000US93257,ZCTA5 93257,43893.0,93257
8600000US93258,ZCTA5 93258,31944.0,93258
8600000US93260,ZCTA5 93260,41500.0,93260
8600000US93261,ZCTA5 93261,21010.0,93261
8600000US93262,ZCTA5 93262,76437.11,93262
8600000US93263,ZCTA5 93263,46274.0,93263
8600000US93265,ZCTA5 93265,52174.0,93265
8600000US93266,ZCTA5 93266,50144.0,93266
8600000US93267,ZCTA5 93267,30781.0,93267
8600000US93268,ZCTA5 93268,39517.0,93268
8600000US93270,ZCTA5 93270,34023.0,93270
8600000US93271,ZCTA5 93271,72188.0,93271
8600000US93272,ZCTA5 93272,37532.0,93272
8600000US93274,ZCTA5 93274,53185.0,93274
8600000US93276,ZCTA5 93276,76437.11,93276
8600000US93277,ZCTA5 93277,59223.0,93277
8600000US93280,ZCTA5 93280,39429.0,93280
8600000US93283,ZCTA5 93283,26458.0,93283
8600000US93285,ZCTA5 93285,29736.0,93285
8600000US93286,ZCTA5 93286,42882.0,93286
8600000US93287,ZCTA5 93287,102500.0,93287
8600000US93291,ZCTA5 93291,61599.0,93291
8600000US93292,ZCTA5 93292,61498.0,93292
8600000US93301,ZCTA5 93301,33324.0,93301
8600000US93304,ZCTA5 93304,40710.0,93304
8600000US93305,ZCTA5 93305,31471.0,93305
8600000US93306,ZCTA5 93306,55133.0,93306
8600000US93307,ZCTA5 93307,38415.0,93307
8600000US93308,ZCTA5 93308,43717.0,93308
8600000US93309,ZCTA5 93309,50839.0,93309
8600000US93311,ZCTA5 93311,98130.0,93311
8600000US93312,ZCTA5 93312,97671.0,93312
8600000US93313,ZCTA5 93313,75162.0,93313
8600000US93314,ZCTA5 93314,111635.0,93314
8600000US93401,ZCTA5 93401,72107.0,93401
8600000US93402,ZCTA5 93402,77708.0,93402
8600000US93405,ZCTA5 93405,45933.0,93405
8600000US93410,ZCTA5 93410,76437.11,93410
8600000US93420,ZCTA5 93420,85551.0,93420
8600000US93422,ZCTA5 93422,82766.0,93422
8600000US93424,ZCTA5 93424,58125.0,93424
8600000US93426,ZCTA5 93426,79750.0,93426
8600000US93427,ZCTA5 93427,91293.0,93427
8600000US93428,ZCTA5 93428,71774.0,93428
8600000US93429,ZCTA5 93429,47404.0,93429
8600000US93430,ZCTA5 93430,64948.0,93430
8600000US93432,ZCTA5 93432,93867.0,93432
8600000US93433,ZCTA5 93433,64217.0,93433
8600000US93434,ZCTA5 93434,50864.0,93434
8600000US93436,ZCTA5 93436,62423.0,93436
8600000US93437,ZCTA5 93437,69911.0,93437
8600000US93440,ZCTA5 93440,64583.0,93440
8600000US93441,ZCTA5 93441,100833.0,93441
8600000US93442,ZCTA5 93442,70580.0,93442
8600000US93444,ZCTA5 93444,87087.0,93444
8600000US93445,ZCTA5 93445,69274.0,93445
8600000US93446,ZCTA5 93446,67766.0,93446
8600000US93449,ZCTA5 93449,84484.0,93449
8600000US93450,ZCTA5 93450,50556.0,93450
8600000US93451,ZCTA5 93451,64882.0,93451
8600000US93452,ZCTA5 93452,52578.0,93452
8600000US93453,ZCTA5 93453,50675.0,93453
8600000US93454,ZCTA5 93454,64575.0,93454
8600000US93455,ZCTA5 93455,88874.0,93455
8600000US93458,ZCTA5 93458,58847.0,93458
8600000US93460,ZCTA5 93460,95585.0,93460
8600000US93461,ZCTA5 93461,50272.0,93461
8600000US93463,ZCTA5 93463,97347.0,93463
8600000US93465,ZCTA5 93465,92051.0,93465
8600000US93501,ZCTA5 93501,36250.0,93501
8600000US93505,ZCTA5 93505,49014.0,93505
8600000US93510,ZCTA5 93510,105714.0,93510
8600000US93512,ZCTA5 93512,40735.0,93512
8600000US93513,ZCTA5 93513,54758.0,93513
8600000US93514,ZCTA5 93514,63849.0,93514
8600000US93516,ZCTA5 93516,49318.0,93516
8600000US93517,ZCTA5 93517,72067.0,93517
8600000US93518,ZCTA5 93518,41563.0,93518
8600000US93519,ZCTA5 93519,76437.11,93519
8600000US93522,ZCTA5 93522,76437.11,93522
8600000US93523,ZCTA5 93523,62760.0,93523
8600000US93524,ZCTA5 93524,76437.11,93524
8600000US93526,ZCTA5 93526,43077.0,93526
8600000US93527,ZCTA5 93527,68421.0,93527
8600000US93528,ZCTA5 93528,2500.0,93528
8600000US93529,ZCTA5 93529,76437.11,93529
8600000US93530,ZCTA5 93530,76437.11,93530
8600000US93531,ZCTA5 93531,139167.0,93531
8600000US93532,ZCTA5 93532,64969.0,93532
8600000US93534,ZCTA5 93534,41537.0,93534
8600000US93535,ZCTA5 93535,46600.0,93535
8600000US93536,ZCTA5 93536,79990.0,93536
8600000US93541,ZCTA5 93541,76437.11,93541
8600000US93543,ZCTA5 93543,51719.0,93543
8600000US93544,ZCTA5 93544,43913.0,93544
8600000US93545,ZCTA5 93545,46875.0,93545
8600000US93546,ZCTA5 93546,62747.0,93546
8600000US93549,ZCTA5 93549,59688.0,93549
8600000US93550,ZCTA5 93550,45918.0,93550
8600000US93551,ZCTA5 93551,93055.0,93551
8600000US93552,ZCTA5 93552,65728.0,93552
8600000US93553,ZCTA5 93553,51630.0,93553
8600000US93554,ZCTA5 93554,20865.0,93554
8600000US93555,ZCTA5 93555,68794.0,93555
8600000US93558,ZCTA5 93558,76437.11,93558
8600000US93560,ZCTA5 93560,60743.0,93560
8600000US93561,ZCTA5 93561,64246.0,93561
8600000US93562,ZCTA5 93562,37176.0,93562
8600000US93563,ZCTA5 93563,76437.11,93563
8600000US93591,ZCTA5 93591,47453.0,93591
8600000US93592,ZCTA5 93592,76437.11,93592
8600000US93601,ZCTA5 93601,67955.0,93601
8600000US93602,ZCTA5 93602,63804.0,93602
8600000US93603,ZCTA5 93603,76437.11,93603
8600000US93604,ZCTA5 93604,86595.0,93604
8600000US93605,ZCTA5 93605,90750.0,93605
8600000US93606,ZCTA5 93606,76437.11,93606
8600000US93608,ZCTA5 93608,38203.0,93608
8600000US93609,ZCTA5 93609,45362.0,93609
8600000US93610,ZCTA5 93610,54031.0,93610
8600000US93611,ZCTA5 93611,92811.0,93611
8600000US93612,ZCTA5 93612,44105.0,93612
8600000US93614,ZCTA5 93614,71047.0,93614
8600000US93615,ZCTA5 93615,43380.0,93615
8600000US93616,ZCTA5 93616,36250.0,93616
8600000US93618,ZCTA5 93618,44576.0,93618
8600000US93619,ZCTA5 93619,120944.0,93619
8600000US93620,ZCTA5 93620,45014.0,93620
8600000US93621,ZCTA5 93621,76437.11,93621
8600000US93622,ZCTA5 93622,39290.0,93622
8600000US93623,ZCTA5 93623,108243.0,93623
8600000US93624,ZCTA5 93624,32216.0,93624
8600000US93625,ZCTA5 93625,54806.0,93625
8600000US93626,ZCTA5 93626,86473.0,93626
8600000US93627,ZCTA5 93627,76437.11,93627
8600000US93628,ZCTA5 93628,35820.0,93628
8600000US93630,ZCTA5 93630,49360.0,93630
8600000US93631,ZCTA5 93631,68502.0,93631
8600000US93633,ZCTA5 93633,76437.11,93633
8600000US93634,ZCTA5 93634,76437.11,93634
8600000US93635,ZCTA5 93635,62526.0,93635
8600000US93636,ZCTA5 93636,83977.0,93636
8600000US93637,ZCTA5 93637,56462.0,93637
8600000US93638,ZCTA5 93638,45811.0,93638
8600000US93640,ZCTA5 93640,30752.0,93640
8600000US93641,ZCTA5 93641,76437.11,93641
8600000US93643,ZCTA5 93643,58819.0,93643
8600000US93644,ZCTA5 93644,51745.0,93644
8600000US93645,ZCTA5 93645,76437.11,93645
8600000US93646,ZCTA5 93646,27761.0,93646
8600000US93647,ZCTA5 93647,35000.0,93647
8600000US93648,ZCTA5 93648,35210.0,93648
8600000US93650,ZCTA5 93650,35440.0,93650
8600000US93651,ZCTA5 93651,102824.0,93651
8600000US93652,ZCTA5 93652,39259.0,93652
8600000US93653,ZCTA5 93653,64219.0,93653
8600000US93654,ZCTA5 93654,50903.0,93654
8600000US93656,ZCTA5 93656,49259.0,93656
8600000US93657,ZCTA5 93657,57600.0,93657
8600000US93660,ZCTA5 93660,35339.0,93660
8600000US93662,ZCTA5 93662,42308.0,93662
8600000US93664,ZCTA5 93664,100938.0,93664
8600000US93665,ZCTA5 93665,40263.0,93665
8600000US93666,ZCTA5 93666,28750.0,93666
8600000US93667,ZCTA5 93667,75250.0,93667
8600000US93668,ZCTA5 93668,50063.0,93668
8600000US93669,ZCTA5 93669,76437.11,93669
8600000US93673,ZCTA5 93673,44375.0,93673
8600000US93675,ZCTA5 93675,73151.0,93675
8600000US93701,ZCTA5 93701,23153.0,93701
8600000US93702,ZCTA5 93702,27159.0,93702
8600000US93703,ZCTA5 93703,33550.0,93703
8600000US93704,ZCTA5 93704,60109.0,93704
8600000US93705,ZCTA5 93705,40516.0,93705
8600000US93706,ZCTA5 93706,32325.0,93706
8600000US93710,ZCTA5 93710,51605.0,93710
8600000US93711,ZCTA5 93711,73930.0,93711
8600000US93720,ZCTA5 93720,89671.0,93720
8600000US93721,ZCTA5 93721,28529.0,93721
8600000US93722,ZCTA5 93722,59028.0,93722
8600000US93723,ZCTA5 93723,82702.0,93723
8600000US93725,ZCTA5 93725,47524.0,93725
8600000US93726,ZCTA5 93726,40489.0,93726
8600000US93727,ZCTA5 93727,57537.0,93727
8600000US93728,ZCTA5 93728,36197.0,93728
8600000US93730,ZCTA5 93730,121716.0,93730
8600000US93901,ZCTA5 93901,64678.0,93901
8600000US93905,ZCTA5 93905,51472.0,93905
8600000US93906,ZCTA5 93906,67199.0,93906
8600000US93907,ZCTA5 93907,82520.0,93907
8600000US93908,ZCTA5 93908,129789.0,93908
8600000US93920,ZCTA5 93920,57353.0,93920
8600000US93921,ZCTA5 93921,98313.0,93921
8600000US93923,ZCTA5 93923,99955.0,93923
8600000US93924,ZCTA5 93924,101761.0,93924
8600000US93925,ZCTA5 93925,50750.0,93925
8600000US93926,ZCTA5 93926,65566.0,93926
8600000US93927,ZCTA5 93927,58766.0,93927
8600000US93928,ZCTA5 93928,76437.11,93928
8600000US93930,ZCTA5 93930,54605.0,93930
8600000US93932,ZCTA5 93932,37159.0,93932
8600000US93933,ZCTA5 93933,66711.0,93933
8600000US93940,ZCTA5 93940,85503.0,93940
8600000US93943,ZCTA5 93943,76437.11,93943
8600000US93950,ZCTA5 93950,88326.0,93950
8600000US93953,ZCTA5 93953,145938.0,93953
8600000US93954,ZCTA5 93954,56818.0,93954
8600000US93955,ZCTA5 93955,63832.0,93955
8600000US93960,ZCTA5 93960,63604.0,93960
8600000US93962,ZCTA5 93962,120385.0,93962
8600000US94002,ZCTA5 94002,155473.0,94002
8600000US94005,ZCTA5 94005,112016.0,94005
8600000US94010,ZCTA5 94010,152388.0,94010
8600000US94014,ZCTA5 94014,90970.0,94014
8600000US94015,ZCTA5 94015,95541.0,94015
8600000US94019,ZCTA5 94019,136758.0,94019
8600000US94020,ZCTA5 94020,139219.0,94020
8600000US94021,ZCTA5 94021,177163.0,94021
8600000US94022,ZCTA5 94022,223859.0,94022
8600000US94024,ZCTA5 94024,250000.0,94024
8600000US94025,ZCTA5 94025,161827.0,94025
8600000US94027,ZCTA5 94027,250000.0,94027
8600000US94028,ZCTA5 94028,234091.0,94028
8600000US94030,ZCTA5 94030,128494.0,94030
8600000US94037,ZCTA5 94037,93167.0,94037
8600000US94038,ZCTA5 94038,120438.0,94038
8600000US94040,ZCTA5 94040,139278.0,94040
8600000US94041,ZCTA5 94041,139818.0,94041
8600000US94043,ZCTA5 94043,138232.0,94043
8600000US94044,ZCTA5 94044,125500.0,94044
8600000US94060,ZCTA5 94060,114412.0,94060
8600000US94061,ZCTA5 94061,112609.0,94061
8600000US94062,ZCTA5 94062,178480.0,94062
8600000US94063,ZCTA5 94063,77166.0,94063
8600000US94065,ZCTA5 94065,172663.0,94065
8600000US94066,ZCTA5 94066,109387.0,94066
8600000US94070,ZCTA5 94070,185459.0,94070
8600000US94074,ZCTA5 94074,124750.0,94074
8600000US94080,ZCTA5 94080,105600.0,94080
8600000US94085,ZCTA5 94085,127774.0,94085
8600000US94086,ZCTA5 94086,139847.0,94086
8600000US94087,ZCTA5 94087,160907.0,94087
8600000US94089,ZCTA5 94089,119054.0,94089
8600000US94102,ZCTA5 94102,46372.0,94102
8600000US94103,ZCTA5 94103,75764.0,94103
8600000US94104,ZCTA5 94104,51500.0,94104
8600000US94105,ZCTA5 94105,213987.0,94105
8600000US94107,ZCTA5 94107,166985.0,94107
8600000US94108,ZCTA5 94108,63263.0,94108
8600000US94109,ZCTA5 94109,94278.0,94109
8600000US94110,ZCTA5 94110,134592.0,94110
8600000US94111,ZCTA5 94111,120905.0,94111
8600000US94112,ZCTA5 94112,94757.0,94112
8600000US94114,ZCTA5 94114,162193.0,94114
8600000US94115,ZCTA5 94115,123037.0,94115
8600000US94116,ZCTA5 94116,116089.0,94116
8600000US94117,ZCTA5 94117,170211.0,94117
8600000US94118,ZCTA5 94118,121644.0,94118
8600000US94121,ZCTA5 94121,103151.0,94121
8600000US94122,ZCTA5 94122,122076.0,94122
8600000US94123,ZCTA5 94123,162206.0,94123
8600000US94124,ZCTA5 94124,63267.0,94124
8600000US94127,ZCTA5 94127,172713.0,94127
8600000US94128,ZCTA5 94128,76437.11,94128
8600000US94129,ZCTA5 94129,196917.0,94129
8600000US94130,ZCTA5 94130,54375.0,94130
8600000US94131,ZCTA5 94131,151607.0,94131
8600000US94132,ZCTA5 94132,84349.0,94132
8600000US94133,ZCTA5 94133,69756.0,94133
8600000US94134,ZCTA5 94134,77983.0,94134
8600000US94158,ZCTA5 94158,156856.0,94158
8600000US94301,ZCTA5 94301,159148.0,94301
8600000US94303,ZCTA5 94303,105763.0,94303
8600000US94304,ZCTA5 94304,130227.0,94304
8600000US94305,ZCTA5 94305,60000.0,94305
8600000US94306,ZCTA5 94306,143606.0,94306
8600000US94401,ZCTA5 94401,93850.0,94401
8600000US94402,ZCTA5 94402,169086.0,94402
8600000US94403,ZCTA5 94403,134875.0,94403
8600000US94404,ZCTA5 94404,149836.0,94404
8600000US94501,ZCTA5 94501,94991.0,94501
8600000US94502,ZCTA5 94502,154437.0,94502
8600000US94503,ZCTA5 94503,101865.0,94503
8600000US94505,ZCTA5 94505,130013.0,94505
8600000US94506,ZCTA5 94506,212739.0,94506
8600000US94507,ZCTA5 94507,237841.0,94507
8600000US94508,ZCTA5 94508,89531.0,94508
8600000US94509,ZCTA5 94509,64502.0,94509
8600000US94510,ZCTA5 94510,103163.0,94510
8600000US94511,ZCTA5 94511,33583.0,94511
8600000US94512,ZCTA5 94512,76437.11,94512
8600000US94513,ZCTA5 94513,108243.0,94513
8600000US94514,ZCTA5 94514,69934.0,94514
8600000US94515,ZCTA5 94515,85417.0,94515
8600000US94516,ZCTA5 94516,101250.0,94516
8600000US94517,ZCTA5 94517,150032.0,94517
8600000US94518,ZCTA5 94518,95875.0,94518
8600000US94519,ZCTA5 94519,96540.0,94519
8600000US94520,ZCTA5 94520,60652.0,94520
8600000US94521,ZCTA5 94521,106938.0,94521
8600000US94523,ZCTA5 94523,117568.0,94523
8600000US94525,ZCTA5 94525,79681.0,94525
8600000US94526,ZCTA5 94526,152727.0,94526
8600000US94528,ZCTA5 94528,143013.0,94528
8600000US94530,ZCTA5 94530,107006.0,94530
8600000US94531,ZCTA5 94531,104646.0,94531
8600000US94533,ZCTA5 94533,73042.0,94533
8600000US94534,ZCTA5 94534,114537.0,94534
8600000US94535,ZCTA5 94535,70230.0,94535
8600000US94536,ZCTA5 94536,121696.0,94536
8600000US94538,ZCTA5 94538,112473.0,94538
8600000US94539,ZCTA5 94539,177836.0,94539
8600000US94541,ZCTA5 94541,80448.0,94541
8600000US94542,ZCTA5 94542,121354.0,94542
8600000US94544,ZCTA5 94544,82520.0,94544
8600000US94545,ZCTA5 94545,91310.0,94545
8600000US94546,ZCTA5 94546,97179.0,94546
8600000US94547,ZCTA5 94547,117018.0,94547
8600000US94548,ZCTA5 94548,104773.0,94548
8600000US94549,ZCTA5 94549,178056.0,94549
8600000US94550,ZCTA5 94550,139387.0,94550
8600000US94551,ZCTA5 94551,118967.0,94551
8600000US94552,ZCTA5 94552,162583.0,94552
8600000US94553,ZCTA5 94553,103728.0,94553
8600000US94555,ZCTA5 94555,147358.0,94555
8600000US94556,ZCTA5 94556,141366.0,94556
8600000US94558,ZCTA5 94558,93052.0,94558
8600000US94559,ZCTA5 94559,76961.0,94559
8600000US94560,ZCTA5 94560,116856.0,94560
8600000US94561,ZCTA5 94561,104089.0,94561
8600000US94563,ZCTA5 94563,222930.0,94563
8600000US94564,ZCTA5 94564,100240.0,94564
8600000US94565,ZCTA5 94565,71629.0,94565
8600000US94566,ZCTA5 94566,161204.0,94566
8600000US94567,ZCTA5 94567,53125.0,94567
8600000US94568,ZCTA5 94568,146103.0,94568
8600000US94569,ZCTA5 94569,181116.0,94569
8600000US94571,ZCTA5 94571,68226.0,94571
8600000US94572,ZCTA5 94572,75142.0,94572
8600000US94573,ZCTA5 94573,76437.11,94573
8600000US94574,ZCTA5 94574,93587.0,94574
8600000US94575,ZCTA5 94575,76437.11,94575
8600000US94576,ZCTA5 94576,76437.11,94576
8600000US94577,ZCTA5 94577,78444.0,94577
8600000US94578,ZCTA5 94578,66450.0,94578
8600000US94579,ZCTA5 94579,88991.0,94579
8600000US94580,ZCTA5 94580,96493.0,94580
8600000US94582,ZCTA5 94582,175490.0,94582
8600000US94583,ZCTA5 94583,152656.0,94583
8600000US94585,ZCTA5 94585,82848.0,94585
8600000US94586,ZCTA5 94586,133125.0,94586
8600000US94587,ZCTA5 94587,114681.0,94587
8600000US94588,ZCTA5 94588,153429.0,94588
8600000US94589,ZCTA5 94589,68494.0,94589
8600000US94590,ZCTA5 94590,53275.0,94590
8600000US94591,ZCTA5 94591,85311.0,94591
8600000US94592,ZCTA5 94592,127679.0,94592
8600000US94595,ZCTA5 94595,76583.0,94595
8600000US94596,ZCTA5 94596,109167.0,94596
8600000US94597,ZCTA5 94597,111750.0,94597
8600000US94598,ZCTA5 94598,154125.0,94598
8600000US94599,ZCTA5 94599,69800.0,94599
8600000US94601,ZCTA5 94601,50122.0,94601
8600000US94602,ZCTA5 94602,95479.0,94602
8600000US94603,ZCTA5 94603,52634.0,94603
8600000US94605,ZCTA5 94605,72778.0,94605
8600000US94606,ZCTA5 94606,56129.0,94606
8600000US94607,ZCTA5 94607,55054.0,94607
8600000US94608,ZCTA5 94608,87517.0,94608
8600000US94609,ZCTA5 94609,86750.0,94609
8600000US94610,ZCTA5 94610,100717.0,94610
8600000US94611,ZCTA5 94611,129576.0,94611
8600000US94612,ZCTA5 94612,55291.0,94612
8600000US94613,ZCTA5 94613,76437.11,94613
8600000US94618,ZCTA5 94618,167606.0,94618
8600000US94619,ZCTA5 94619,94490.0,94619
8600000US94621,ZCTA5 94621,42563.0,94621
8600000US94702,ZCTA5 94702,82076.0,94702
8600000US94703,ZCTA5 94703,83074.0,94703
8600000US94704,ZCTA5 94704,38125.0,94704
8600000US94705,ZCTA5 94705,125104.0,94705
8600000US94706,ZCTA5 94706,100461.0,94706
8600000US94707,ZCTA5 94707,154184.0,94707
8600000US94708,ZCTA5 94708,170139.0,94708
8600000US94709,ZCTA5 94709,71859.0,94709
8600000US94710,ZCTA5 94710,81907.0,94710
8600000US94720,ZCTA5 94720,76437.11,94720
8600000US94801,ZCTA5 94801,56582.0,94801
8600000US94803,ZCTA5 94803,89851.0,94803
8600000US94804,ZCTA5 94804,59089.0,94804
8600000US94805,ZCTA5 94805,85813.0,94805
8600000US94806,ZCTA5 94806,64403.0,94806
8600000US94850,ZCTA5 94850,76437.11,94850
8600000US94901,ZCTA5 94901,90440.0,94901
